restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt,complexity_score,rush_factor,merchant_speed_inverse,kitchen_load_index
49,2,4,3,18,11,0.9817984113819118,3.0211495475052077,17.57570028136502,8,1.0,1.018539028386152,11.901853902838615
175,4,4,1,5,10,0.8742974929321934,3.8990299025996333,18.05589088810041,16,1.0,1.1437754403781135,8.914377544037812
52,1,4,18,9,5,0.9706597632258278,2.735429672651467,7.398382420241559,4,1.0,1.030227107258124,5.903022710725812
102,3,3,20,19,6,0.9136529034433774,3.170975402769517,18.591692231185522,9,1.5,1.094507549016916,17.414176132352537
182,2,4,11,2,5,0.8911510488284693,4.545266835114699,10.595086117983737,8,1.0,1.1221442215824426,4.312214422158244
188,6,2,9,14,10,0.7656247760853365,1.3914480741403974,18.466556107755256,12,1.0,1.306122830968234,11.330612283096823
57,2,3,12,10,5,0.7299178011453474,0.9421092839836035,14.856435895253615,6,1.5,1.3700172792482308,10.405502591887235
47,1,3,21,1,14,0.9385109489891676,3.607896259127754,6.511419192105057,3,1.5,1.0655176703873936,6.309827650558109
159,1,1,22,5,8,0.9621572931716021,4.202820074850998,3.3876653829845695,1,1.0,1.039331102198119,4.003933110219812
174,5,2,19,16,7,0.7807529974603729,4.327205848621536,19.261753324676107,10,1.5,1.280814807311393,16.392122221096713
26,3,1,22,17,13,0.6036252392746577,3.387400236910491,20.890784820034998,3,1.0,1.6566570364116042,10.465665703641161
114,1,1,14,3,7,0.9170124235625882,4.249460381768616,2.841388958284754,1,1.5,1.0904977667750733,4.513574665016262
5,7,2,2,8,5,0.7140275361889167,3.6529889257548063,15.870003632769151,14,1.0,1.4005062120397287,8.540050621203973
84,2,1,22,9,4,0.6039551460067683,0.8931961215805584,6.723785993219323,2,1.0,1.6557520978367382,5.165575209783674
52,2,2,19,1,8,0.9219954235904488,3.929195785482446,8.256071449899116,4,1.5,1.0846040819875056,4.962690612298125
105,4,2,12,10,11,0.8069656755267592,1.3071186029764834,15.393722968705438,8,1.5,1.239210080834274,13.085881512125141
54,1,1,7,10,1,0.8740842985353876,1.5647420416593776,6.444277708085805,1,1.0,1.1440544140600584,4.614405441406006
161,6,4,6,10,6,0.965875928457791,2.2759278214939918,26.509424663420877,24,1.0,1.035329663507294,12.503532966350727
178,5,1,23,0,5,0.8164695320552422,1.915551798468516,4.647066718204172,5,1.0,1.2247854460444707,2.622478544604447
166,3,3,7,13,6,0.8012776290315863,1.9474328223631043,15.40011577521223,9,1.0,1.2480068877108013,9.224800688771081
155,6,1,17,0,11,0.7162648485393054,1.261667858918206,12.80543372451972,6,1.0,1.3961316153365921,4.139613161533659
15,5,2,8,8,3,0.722077533775981,1.8224197119929497,18.439964682016686,10,1.0,1.3848928310657596,6.938489283106577
61,2,3,5,0,8,0.9186168264118584,0.588481654891468,5.195842957011143,6,1.0,1.0885931666481947,3.5088593166648194
122,6,2,3,3,6,0.7796116982343748,2.628099260097467,10.697942843608196,12,1.0,1.282689834265891,6.128268983426589
21,5,4,14,0,1,0.6654104834432482,3.95865931446413,15.250736364683593,20,1.5,1.502831748044271,9.52542476220664
46,2,4,4,18,12,0.6378115056001982,4.380113161511779,17.378359155014852,8,1.0,1.5678613371186718,12.156786133711867
197,2,3,4,9,3,0.7891680467447117,4.191928515317473,10.21826229438134,6,1.0,1.267157234919688,6.1267157234919685
134,2,4,6,14,4,0.7859820094470922,2.374059735478009,19.242408415077698,8,1.0,1.2722937522494455,8.927229375224945
38,2,4,8,19,1,0.8613833112821584,3.786919165237353,15.379429506146847,8,1.0,1.1609233507339636,10.316092335073396
62,7,1,6,3,9,0.7884269910980563,1.795508483428456,12.484078337946357,7,1.0,1.2683482570875488,5.226834825708756
86,2,1,8,19,7,0.6573902816536858,0.7500311272292808,18.12390891365369,2,1.0,1.5211663876205603,9.752116638762057
190,4,4,19,13,0,0.8031211539194054,3.5418718642607,17.270584397934787,16,1.5,1.2451421496243538,15.186771322443652
78,6,4,9,4,14,0.9627157615544101,3.419582741313827,27.0311393274784,24,1.0,1.038728189497376,11.703872818949737
46,5,1,3,14,2,0.663776564648085,4.10733227958294,12.78060047826657,5,1.0,1.5065310426109588,7.650653104261097
141,4,4,5,14,14,0.8759018563910996,3.2724779301629594,27.905965148807407,16,1.0,1.1416804208181621,13.314168042081818
3,7,4,23,15,13,0.8375437059862106,1.2060123123826239,37.82847815217277,28,1.0,1.1939675420550102,17.1193967542055
6,4,2,13,15,0,0.899434290684721,4.339230764225892,15.84613101234942,8,1.5,1.1118099569438478,12.766771493541578
93,1,4,8,3,14,0.660240109371037,3.3226375460841533,9.115271623281089,4,1.0,1.514600500343167,5.3514600500343175
8,1,3,0,8,4,0.9766421347623978,4.134243645657518,7.594761273723907,3,1.0,1.0239165037081723,5.002391650370817
172,1,2,16,0,7,0.8483865711068634,3.9834820416921835,6.368054159667711,2,1.0,1.1787079546713373,2.117870795467134
108,3,3,12,4,6,0.9388284550764547,1.8403901925128978,13.903334571797842,9,1.5,1.0651573187761587,8.409773597816425
161,1,4,23,8,8,0.6986427054720943,0.8354883868342357,11.052895247397464,4,1.0,1.4313467988251152,6.143134679882512
75,5,1,6,19,1,0.8957651557591846,1.294269840903132,13.045225499303953,5,1.0,1.1163640308742235,9.411636403087423
77,4,2,8,4,11,0.9124122817335676,0.9178805044096283,14.545640945941956,8,1.0,1.0959957686014674,6.309599576860147
50,5,1,10,3,7,0.7589741089548303,1.5953559443606138,8.854489632456708,5,1.0,1.3175680015976858,4.231756800159769
11,6,2,2,15,7,0.7535813811533688,2.5678952286169685,21.622109885826646,12,1.0,1.3269966920752254,11.132699669207522
95,1,1,11,1,13,0.8631185060102997,4.5806477224157724,7.725307787181266,1,1.0,1.1585894556037557,3.4158589455603754
156,7,2,20,15,5,0.6373630727040863,4.4240844016428555,19.523846973242815,14,1.5,1.568964445582617,17.035344666837393
70,3,2,2,17,2,0.8942496600870036,3.733699167930776,15.90576298687228,6,1.0,1.1182559464464406,9.111825594644646
169,6,3,14,1,1,0.6171547039357643,0.6085056179652168,14.574744149031856,18,1.5,1.6203392660263731,9.243050889903955
16,7,1,20,15,13,0.6762361204483304,2.0362514059424908,22.030523429371264,7,1.5,1.4787734191675845,16.27181601287514
68,3,3,9,0,7,0.8656575028965469,3.570567919180339,9.009621354224317,9,1.0,1.1551912813715983,4.215519128137159
99,6,3,0,15,5,0.6393294668367855,1.0806300357758076,25.788173035533795,18,1.0,1.5641387607984134,12.55641387607984
48,4,1,13,2,3,0.988736836590716,4.104895325071589,4.837213555255485,4,1.5,1.0113914673677182,4.051708720105158
184,5,2,19,14,4,0.9473584837847603,4.615581559944172,15.413392606301656,10,1.5,1.0555666277510214,14.258334994162656
64,2,3,5,10,4,0.8505209329626946,2.093470009870215,9.295488067973293,6,1.0,1.1757500153660085,6.7175750015366
187,5,1,1,9,12,0.92762298226774,3.67629377838725,15.158094350384307,5,1.0,1.0780241748164987,7.60780241748165
90,1,2,22,16,8,0.9550320194358272,1.16691859700921,11.576202721663085,2,1.0,1.0470853119571186,8.704708531195712
190,7,3,7,3,12,0.7037902598287273,3.6086740210086212,22.520279761900188,21,1.0,1.4208778624520286,10.042087786245203
76,2,3,0,16,12,0.9397646351797277,0.5965493552916947,17.787869799855287,6,1.0,1.0640962242729557,10.706409622427294
139,3,3,3,3,8,0.6779175134550407,1.1784717806499543,12.378399061934656,9,1.0,1.4751057173658926,5.647510571736589
101,4,2,3,18,7,0.7653369056595262,3.6944665097390152,20.52082149037212,8,1.0,1.3066141102110498,11.130661411021105
89,4,3,4,0,7,0.8233038524994397,3.7033260029433777,8.340201984379076,12,1.0,1.2146183902384697,5.121461839023847
18,3,2,19,13,11,0.8855563852296129,3.385232176303297,14.87859936857609,6,1.5,1.1292335718868014,13.96938503578302
19,1,4,8,10,1,0.6120565270890111,2.6481381097289143,6.931469619886796,4,1.0,1.6338360196174664,5.563383601961747
55,3,3,22,6,13,0.7162037651112756,3.5370864102737527,15.411529037196646,9,1.0,1.3962506883004606,7.8396250688300455
102,6,4,12,16,2,0.8434076392841561,3.982103592299547,24.12871513836246,24,1.5,1.1856662821417554,21.177849942321263
118,7,1,17,3,13,0.7429474716596475,4.849167465665347,14.68170489607158,7,1.0,1.3459901785063362,6.034599017850634
154,7,3,16,9,7,0.9100100222517974,4.498884641968722,24.00077464731835,21,1.0,1.0988889963272324,11.409888899632724
134,1,1,0,16,12,0.8606608644602864,4.075403911547561,14.410096407119747,1,1.0,1.1618978407099898,9.216189784071
4,2,1,21,3,4,0.6937605814894943,3.626408825214678,5.5224254859626,2,1.5,1.441419456050694,4.116212918407605
108,3,1,14,18,6,0.6583715918369332,3.0836999544456525,15.918323707851146,3,1.5,1.518899072193993,14.1778348608291
115,1,4,1,17,13,0.8516187974348202,1.0427397050836231,19.210241790545467,4,1.0,1.1742342970964499,10.717423429709644
29,7,2,15,16,7,0.7801869310819031,1.2450057894427682,22.708357538924517,14,1.0,1.2817441053687955,12.12817441053688
59,2,4,19,5,5,0.6675828164405274,4.1912580230190475,10.774254269559076,8,1.5,1.4979414918614617,8.324691223779219
125,3,4,21,6,14,0.7305496821273509,4.114908104932493,20.42751852432933,12,1.5,1.368832297740536,13.40532484466108
98,4,1,4,5,4,0.7212186993274347,3.265065166880133,7.821659368631923,4,1.0,1.3865419753155874,4.138654197531559
17,3,3,21,11,7,0.64325278893575,2.4747805972226904,19.47004608738561,9,1.5,1.5545987785835826,12.983189816787538
107,5,2,18,8,0,0.8187636077060912,0.6171469242062254,11.442748391807894,10,1.0,1.221353746781289,6.322135374678129
43,3,1,4,17,0,0.9054594535650217,1.9722962413784475,12.09047327465242,3,1.0,1.1044116841044052,7.810441168410442
80,5,2,1,1,0,0.8301867555411948,2.3928784590439305,6.693649573842107,10,1.0,1.204548245711418,3.5204548245711416
194,2,4,6,16,2,0.9305165459749409,2.6861732877803925,15.786387211651022,8,1.0,1.0746719167172447,9.307467191671726
162,3,2,2,0,9,0.6510274188861725,4.681960693525442,8.749553150688511,6,1.0,1.5360336154671894,3.753603361546719
8,2,2,16,8,12,0.7742447431288896,0.9891922991006428,11.563714539141223,4,1.0,1.2915812588649744,6.929158125886498
141,2,3,23,5,11,0.8437660414632396,2.834901139008967,10.319598631523096,6,1.0,1.1851626527488865,6.118516265274889
106,7,1,23,1,5,0.8704006243767629,2.1556503363122586,8.241520997021777,7,1.0,1.148896234668989,3.614889623466899
8,1,2,2,5,5,0.8783145225693707,4.955441536472232,6.252187795568816,2,1.0,1.1385443076526363,3.713854430765264
96,2,2,12,8,4,0.8915861708391524,4.378388073273074,11.15198129742933,4,1.5,1.1215965800129106,7.968239487001936
94,2,4,6,2,12,0.8605719248784067,2.474536344075144,11.88794090980316,8,1.0,1.162017922140899,5.716201792214091
65,7,4,23,15,12,0.637691235576347,4.9986302420964215,34.13573268619299,28,1.0,1.5681570393486708,16.95681570393487
171,7,2,2,14,13,0.8781222710409186,2.813284609121734,24.366806610121877,14,1.0,1.1387935746289735,12.513879357462898
39,3,1,14,11,6,0.889913062709755,1.252030084661303,11.759183977169789,3,1.5,1.1237052717880487,9.91855579076821
81,7,2,17,7,4,0.9973919737334509,3.0014361132202154,11.162181393953453,14,1.0,1.0026148458532174,7.900261484585322
187,3,2,9,5,13,0.8773449746804504,1.5179259461164096,12.532964102079136,6,1.0,1.139802505125448,6.513980250512545
84,4,3,22,2,1,0.8747321583006196,3.363407780343134,10.883301395153877,12,1.0,1.1432070840321495,4.714320708403214
88,7,1,6,3,3,0.8059253160727888,4.718480786977665,7.757688103239757,7,1.0,1.2408097624639984,4.0240809762464
86,1,3,8,9,0,0.9471691634340456,4.037893595757627,5.188984113301277,3,1.0,1.0557776146073121,4.605577761460731
93,2,1,4,13,6,0.9987339047844633,1.7292366068857483,7.997153052026294,2,1.0,1.0012677002447512,7.100126770024475
86,1,1,19,14,3,0.9116179480789728,1.835863812347032,8.85292873356682,1,1.5,1.096950758930616,9.914542613839593
44,5,1,7,6,12,0.8450001511431233,0.8117969139064041,9.461399269224795,5,1.0,1.1834317409851247,6.4183431740985135
137,7,3,13,6,3,0.6315819307726273,1.786405260408248,21.98302358685331,21,1.5,1.5833258541400628,14.187498878121009
165,2,3,3,7,12,0.890695652691851,0.9168115985501775,13.341110188925027,6,1.0,1.1227179530716362,7.112271795307164
74,1,3,19,9,3,0.8834246274327802,2.7475192369653927,10.523108772242672,3,1.5,1.1319584817393944,7.819793772260908
36,7,4,13,18,2,0.9102272591237727,3.687561857742159,28.472896020042086,28,1.5,1.0986267330234065,24.16479400995351
101,7,3,11,18,7,0.6498221553597957,3.8803152267462133,29.1204186795622,21,1.0,1.5388825877232775,15.053888258772329
156,4,4,1,1,3,0.8614930000504574,0.7678815451168058,14.643764372625652,16,1.0,1.1607755372840294,5.916077553728404
170,4,4,12,14,7,0.7182895619806698,2.029801542071909,25.548745441870146,16,1.5,1.392196201824956,17.908829430273745
171,2,4,0,0,8,0.9041084973611335,1.7967729494634517,10.139528015103192,8,1.0,1.1060619415908044,4.110606194159081
170,5,2,19,9,0,0.6961495816125864,0.9693514534430057,10.101545260175763,10,1.5,1.4364728880301318,10.11547093320452
104,4,2,6,5,14,0.8735914707281642,2.1311208991940256,13.690412567429265,8,1.0,1.1446998208057944,7.31446998208058
66,4,2,8,12,3,0.7179971787935919,1.8469404911265626,9.192485714518277,8,1.0,1.3927631326911907,7.9392763132691195
55,5,4,16,9,5,0.6035977171269724,3.355246532026745,22.783658139669612,20,1.0,1.656732574735104,10.76567325747351
176,1,4,20,11,7,0.8533431647892382,4.474861986801708,13.919876288571569,4,1.5,1.171861498705487,10.675779224805826
91,4,1,22,5,13,0.6453076332635689,2.546787743929471,11.423436476158802,4,1.0,1.5496484908176513,5.954964849081766
22,3,4,12,5,5,0.8637165891152856,3.8599932774506835,14.52594286533255,12,1.5,1.1577871869108256,10.073668078036622
101,6,2,22,0,11,0.970243779342775,1.1570466519980342,14.259605709948582,12,1.0,1.030668808489946,5.903066880848995
155,6,4,9,11,5,0.9876983736844361,4.527348703897391,25.690890426346993,24,1.0,1.0124548411168024,12.70124548411168
121,4,4,15,9,9,0.6943692349310451,1.1866763219679153,16.447557650218073,16,1.0,1.440155971338946,10.344015597133895
93,1,1,5,13,3,0.923701291060262,1.3644553126972518,10.934396621817259,1,1.0,1.082601063437033,6.208260106343703
195,7,4,15,14,8,0.7414213107489761,0.9790871161445442,34.181157839557756,28,1.0,1.3487607996994453,15.734876079969943
108,1,3,10,3,6,0.960182829099193,1.893557756842414,2.778169764999534,3,1.0,1.041468322171687,3.404146832217169
141,2,1,19,0,13,0.9149958274517496,2.9858470102198673,7.011764152007842,2,1.5,1.092901158669746,4.963935173800462
173,3,4,2,7,10,0.6295686866583055,4.945973501328471,17.9409862928159,12,1.0,1.5883890371166822,8.558838903711669
10,1,4,8,2,5,0.7628547975509109,4.070156155958948,7.996467093202828,4,1.0,1.310865453308318,3.131086545330832
9,5,1,14,13,0,0.7349271304038696,2.2119611130139187,11.274303900344922,5,1.5,1.3606791185548737,10.254101867783232
182,3,4,12,16,1,0.9140724082893108,3.091307260566067,18.823176306257878,12,1.5,1.0940052351777065,15.464100785276655
155,6,2,9,1,11,0.7641142842612636,3.3048861392264346,14.5704291428671,12,1.0,1.3087047586956024,6.33087047586956
34,3,3,19,14,5,0.8738353590612336,4.202272495613062,14.812884820133762,9,1.5,1.1443803339273269,14.121657050089098
129,5,3,23,5,10,0.8409741022361762,3.8140330343891025,19.663542184101384,15,1.0,1.1890972591676354,8.618909725916764
160,4,2,12,4,14,0.9902554876390535,3.0618100713701315,13.768652455480394,8,1.5,1.0098404022826262,10.351476060342396
89,5,4,16,13,0,0.975113982720646,3.5113236216784554,19.944199324091752,20,1.0,1.0255211367289803,11.302552113672897
93,5,4,6,18,14,0.7710798058954875,3.8566292493330483,30.93976234565559,20,1.0,1.2968826214280866,16.12968826214281
71,4,3,5,8,14,0.8894312846564597,1.0991482661003196,17.34882341219369,12,1.0,1.1243139489817329,9.712431394898173
67,4,4,12,7,10,0.9317840375924887,1.4020495758742098,22.255795792424056,16,1.5,1.073210056896623,14.560981508534493
148,4,3,16,2,4,0.9595543015448581,3.5986293000838256,14.83846358174305,12,1.0,1.0421505050730588,5.304215050507305
117,4,3,14,17,0,0.6272537055105935,4.326915028944344,20.855815985432834,12,1.5,1.5942512434996072,15.839137686524941
94,4,2,3,7,12,0.7208315197093987,2.341680272148955,15.910797503077092,8,1.0,1.3872867274216134,7.738728672742162
163,5,3,14,15,2,0.7280920163874087,4.909506451120427,20.41290872666674,15,1.5,1.373452774501942,16.556017916175293
99,2,4,13,14,11,0.7737783804879514,1.472322797030178,18.170573116326466,8,1.5,1.292359705590884,15.493853955838631
113,2,4,20,14,11,0.6677059002861676,2.375146769195475,16.991996277688656,8,1.5,1.4976653637049135,15.524649804555736
103,1,1,10,15,11,0.7984823519800033,2.203353695584639,17.596612948022685,1,1.0,1.2523758321274,8.62523758321274
91,2,4,23,0,6,0.8652857309193824,4.686331733268931,5.601381919512976,8,1.0,1.1556876119261565,3.715568761192616
90,6,1,3,9,4,0.798945568086687,1.7842033290764279,8.903168835405635,6,1.0,1.2516497242669455,6.325164972426695
17,2,3,2,18,14,0.8663172380790463,2.61855850118997,20.47636257197692,6,1.0,1.1543115570658378,11.915431155706585
18,5,4,1,4,11,0.6265766527271601,1.3425522782689825,22.421007150196335,20,1.0,1.5959739253729348,9.959597392537294
173,4,2,19,17,14,0.9503949326829642,2.845698073530997,22.903288794525935,8,1.5,1.0521941622489515,18.157829124337344
116,4,2,9,2,9,0.9756276768404274,4.35831876258616,8.801887382572973,8,1.0,1.0249811723653663,5.102498117236537
93,7,2,12,3,0,0.8471629696474594,1.868177578507539,7.328487846152407,14,1.5,1.1804104237655035,8.277061563564825
181,7,3,19,3,0,0.9525563994547588,4.148564324732726,16.232039529547272,21,1.5,1.0498066052282027,11.40747099078423
91,7,3,20,10,14,0.6525784066592849,4.600902119790317,28.16672877026242,21,1.5,1.532382913371674,19.879857437005754
82,5,1,22,8,7,0.918979568030524,0.8283105037155363,9.971491526408117,5,1.0,1.0881634747800888,6.20881634747801
68,6,2,17,0,10,0.6476592773890376,3.9039104134366296,12.787531031080285,12,1.0,1.5440217332041974,5.754402173320419
193,2,1,20,15,13,0.7632040925990147,1.6490454626772086,14.872343793698523,2,1.5,1.310265510493531,13.996539826574027
114,5,1,15,8,12,0.72952741382331,1.2889744814148312,10.6921887341524,5,1.0,1.3707504078005737,7.2370750407800575
1,1,4,10,10,8,0.8342367300881817,3.205050764112662,14.45592670791655,4,1.0,1.198700517411043,6.919870051741105
58,4,4,9,5,6,0.7206058140958134,3.6752117730291487,20.170000420723035,16,1.0,1.3877212484814032,8.13877212484814
154,7,2,8,16,12,0.854925451866853,2.2764244358084618,27.881000108666424,14,1.0,1.1696926297098253,13.116969262970985
109,3,3,11,11,2,0.7469549156607831,0.6762816818698576,10.934979934401994,9,1.0,1.3387688855563178,7.633876888555632
148,1,4,18,7,11,0.9443161524121858,4.5891703588855695,11.818984746572612,4,1.0,1.058967378081561,6.3058967378081565
116,7,3,0,15,5,0.8535535360878446,3.7883611258137275,25.74720153105878,21,1.0,1.1715726755504692,13.417157267555048
87,6,1,17,4,2,0.6861193189285785,1.7225006300735661,5.873349317773688,6,1.0,1.4574724430753057,3.9457472443075305
10,1,1,13,0,9,0.7344517688112349,2.7358873508513297,1.9738081514471806,1,1.5,1.3615597952995264,3.3542339692949295
59,5,1,21,16,3,0.9389683550506623,0.6250675548518511,18.353187730307383,5,1.5,1.0649986174944572,12.909749792624169
41,2,1,20,7,11,0.7545918999949834,2.026772518126738,9.293337469114528,2,1.5,1.3252196319714644,8.59878294479572
105,4,2,0,9,3,0.8143196262262581,2.851408560133032,9.82737294322759,8,1.0,1.2280190330598157,6.722801903305982
133,6,1,16,17,2,0.859576774380933,2.8275062680231255,14.557200980862254,6,1.0,1.1633632152522964,9.116336321525232
122,6,4,10,14,9,0.7391238598343667,1.436831951038435,32.148023963632724,24,1.0,1.3529532116905199,14.735295321169053
193,3,1,19,19,5,0.7175914523032273,3.9953631478275082,14.582147243796943,3,1.5,1.393550601516136,14.45903259022742
145,1,3,14,12,4,0.7901019610432114,1.8448797133698955,10.508311412864439,3,1.5,1.2656594329669169,9.939848914945038
22,3,4,3,9,10,0.6859523888371156,3.111845104300877,20.63184799087188,12,1.0,1.4578271265958915,9.345782712659588
98,2,3,14,8,8,0.7136842347676253,1.7218500149208866,10.263439179066213,6,1.5,1.4011798934098618,10.110176984011478
169,7,3,21,12,8,0.6248313936128144,2.4132554284404657,27.105919756316702,21,1.5,1.6004317488241704,19.290064762323627
68,2,2,21,2,2,0.7215881103884022,1.433815813626036,2.678783335898079,4,1.5,1.385832146626889,3.8078748219940337
197,7,2,13,2,12,0.7282816373454277,3.3485350663941724,15.394762146438833,14,1.5,1.3730951718691966,11.305964275780381
139,3,3,21,0,8,0.9847332665165278,2.415129620636078,12.734480247896798,9,1.5,1.0155034200656976,6.602325513009854
56,4,3,0,1,12,0.8358915301863521,0.5725278701949392,14.349438215748334,12,1.0,1.1963274705954514,6.519632747059545
179,2,1,8,10,11,0.9149529701663223,0.6267424730754474,9.146247726393666,2,1.0,1.0929523512210881,6.909295235122109
149,3,4,6,13,2,0.618150901112129,2.6201044331213996,16.940631551015038,12,1.0,1.6177279661016069,9.361772796610161
99,1,1,22,9,3,0.6426146774433488,1.3245164010740946,3.9958016741340066,1,1.0,1.5561424833595672,4.655614248335957
76,3,2,10,6,0,0.925814784345037,3.1326892166513405,6.113492998383218,6,1.0,1.0801296511023477,4.308012965110235
26,3,2,22,0,4,0.8494198197670543,2.336863017974096,3.7441927185101593,6,1.0,1.177274154344834,2.7177274154344833
115,5,1,1,6,11,0.6763928122160812,3.444889259928752,12.769102558018789,5,1.0,1.4784308495586718,6.247843084955868
147,2,4,1,14,8,0.7619181623446953,4.785778283287782,21.150317149274922,8,1.0,1.312476916054398,9.73124769160544
109,4,3,5,10,14,0.8154689999926491,2.879312606578641,20.61921067543539,12,1.0,1.2262881850922773,10.522628818509228
188,4,1,22,5,1,0.9374439316549767,4.043203716155448,3.5432842399016584,4,1.0,1.0667304637991373,3.5066730463799143
199,5,2,18,6,3,0.6241647966777977,3.888684483421717,12.033679197729905,10,1.0,1.6021409815526868,6.160214098155269
47,7,4,19,6,9,0.8386889157469449,4.648059969457393,31.805217443689116,28,1.5,1.1923372077826853,19.078850581167405
71,6,2,13,0,1,0.8868143686346736,1.4630804025710278,9.359033392929591,12,1.5,1.1276317066666222,5.869144755999994
154,7,4,2,9,13,0.9911567431641838,4.222971368532233,32.03558962130341,28,1.0,1.0089221577684926,14.700892215776848
40,4,4,6,14,7,0.9228640313168738,4.57484170327109,18.72148342391849,16,1.0,1.0835832431057668,11.908358324310578
133,3,4,6,7,8,0.7104909254261094,2.2674334142640995,16.27436625365039,12,1.0,1.4074775119756253,8.140747751197562
149,5,1,3,18,2,0.883831677551306,1.9121728756953567,15.58543373875472,5,1.0,1.1314371564170944,9.21314371564171
132,1,1,22,2,12,0.9053111539707909,4.7841615935522945,8.104421948883534,1,1.0,1.1045925984827358,3.610459259848274
23,2,1,4,14,14,0.891894199967358,3.324347699624906,17.83789516113131,2,1.0,1.1212092196995995,9.11212092196996
106,2,4,16,3,8,0.928057627180748,2.2130441835866077,8.994897333642395,8,1.0,1.0775192948284886,5.3077519294828495
84,2,4,3,5,5,0.9614919904854551,4.063224744192336,9.170920871421753,8,1.0,1.040050265520259,5.504005026552027
143,3,2,22,9,5,0.6393719475957361,1.870132557270718,11.180839797991935,6,1.0,1.5640348372498238,6.556403483724983
116,1,3,12,17,6,0.6419055430724475,1.2938341373143794,15.735443197928818,3,1.5,1.5578616056399077,13.58367924084599
109,5,1,15,15,11,0.9185599955082584,2.947863361089675,16.136614595628064,5,1.0,1.0886605174294348,9.808866051742942
136,5,4,15,17,4,0.7009489906085884,3.0479542020977153,27.847765508211516,20,1.0,1.4266373350959034,13.742663733509591
41,2,2,1,5,5,0.6234165687800312,4.2158591702030215,6.684429513183351,4,1.0,1.6040638797215607,4.360406387972156
112,1,2,17,18,10,0.7604916723922424,2.556623097591935,14.467334036132124,2,1.0,1.3149387906567704,9.931493879065679
147,1,2,0,16,0,0.9279507647304313,4.165639427774037,11.56355542140821,2,1.0,1.0776433815327464,7.107764338153275
112,1,1,17,17,2,0.6506260095255921,1.9009520570675231,11.323469726198923,1,1.0,1.5369812847309257,7.653698128473094
103,4,1,7,12,11,0.868736788721787,3.0891569098000637,15.65581257758974,4,1.0,1.1510966416782542,8.315109664167826
46,4,3,10,6,8,0.601446344708627,1.4381275050532212,15.584520718603013,12,1.0,1.6626587039687701,7.766265870396877
156,2,2,23,19,11,0.6438949788849799,2.2345067791246835,20.42046398913786,4,1.0,1.553048296372306,11.155304829637231
68,1,1,23,11,4,0.7403401383073948,4.35892864024783,5.793979541711437,1,1.0,1.3507304929950894,5.635073049299509
122,6,2,14,1,4,0.6334409124097656,1.4719468704608976,9.126255986261771,12,1.5,1.578679211287053,7.436801881693057
15,1,4,15,11,7,0.9383606669748452,4.146077583046704,13.307489606788431,4,1.0,1.0656883170773475,7.106568831707736
165,5,2,16,11,10,0.9456282012581876,1.7729224603133278,17.568263495527454,10,1.0,1.0574980723602248,9.505749807236024
129,5,3,16,3,10,0.9022282812398097,0.6552037385575415,16.50244452765984,15,1.0,1.108366940821048,7.810836694082105
195,2,1,11,3,12,0.696991852558247,0.9947055652558081,6.166947925907915,2,1.0,1.4347370006257438,4.343473700062575
111,6,4,9,17,1,0.8092988300959919,3.8564579539435466,29.89034350576627,24,1.0,1.2356375207923986,14.32356375207924
24,1,1,19,15,12,0.6736754102093485,1.6793191692596672,18.183447582966735,1,1.5,1.4843943906001322,13.272659158590018
27,7,4,5,13,6,0.7125113800292443,3.4436551650857252,32.99021833705876,28,1.0,1.4034863554866395,14.940348635548665
40,6,2,7,16,8,0.8064021168695165,3.646395062407549,20.688930137729834,12,1.0,1.240076109772675,11.724007610977267
191,2,2,12,16,6,0.8940055233843192,2.053033089956082,16.78557623488438,4,1.5,1.1185613218746473,13.367784198281196
189,5,3,1,2,11,0.6378617521574557,2.637135442450131,18.143063336620678,15,1.0,1.5677378313054124,7.656773783130541
164,7,3,18,5,4,0.7186786790512345,2.3169519070511475,19.496665129122903,21,1.0,1.39144241946923,9.239144241946924
24,5,4,21,12,12,0.9706485394287689,4.763070483595403,29.81006741119255,20,1.5,1.030239019973702,19.954535852996056
24,4,3,9,8,5,0.7716493271127552,1.9397698805821433,14.995881635397048,12,1.0,1.2959254480810007,7.9295925448080995
4,2,3,3,8,3,0.9755478695637257,1.3249536900123235,6.263538484727238,6,1.0,1.025065023664302,5.70250650236643
67,2,3,11,7,13,0.9965602166208543,2.145167792940102,12.871645740007633,6,1.0,1.0034516563292175,7.300345165632921
34,1,3,17,16,11,0.8106639304445664,3.512820684209055,16.942836924442144,3,1.0,1.2335567951710915,9.62335567951711
185,1,2,6,15,6,0.7152176039139402,3.6381321066265935,10.734248481046873,2,1.0,1.3981758761635945,7.93981758761636
177,4,3,19,15,0,0.9163107234290316,4.658257919120031,13.022719899473257,12,1.5,1.0913328573278998,14.563699928599185
181,7,2,23,18,3,0.663724294210006,4.467895181941142,25.11220264942907,14,1.0,1.5066496868104613,12.150664968681046
116,3,2,23,15,2,0.7008187438688283,1.7974423418777399,19.386172648131677,6,1.0,1.4269024747819377,8.342690247478194
23,6,1,22,13,12,0.9139519637997129,2.548234620354184,15.821155430362206,6,1.0,1.094149407855689,9.50941494078557
