restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt
34,4,4,7,18,3,0.6438146419909485,1.1403454854141177,23.86835130763225
39,5,1,0,1,3,0.6990177148072184,4.510633159166749,5.951022390522874
195,2,3,5,10,5,0.9529684833947801,1.9791931972435317,7.009735185209166
136,1,2,14,2,6,0.7443399705117436,0.5569554659533813,5.7753049221956445
120,1,4,3,16,8,0.8482210634379524,2.2608425119238094,19.07511697187023
126,6,4,20,9,8,0.8663862473228132,2.7913835891212684,29.549839255038947
55,5,1,10,2,9,0.9127317100573248,0.9869919060533241,8.467855232917454
27,3,1,4,2,11,0.6731200120982523,2.9195492759341533,5.664814899045721
118,3,2,17,6,14,0.7219252538457742,4.187586128795292,14.199742773146195
53,5,4,23,1,11,0.7793345365832722,2.199429278776373,20.84950699284449
39,2,3,14,0,4,0.7459364244953094,2.08690162940436,4.31690395455484
65,3,3,17,6,9,0.9931620931438759,2.0246468910380484,12.475169286826395
145,6,4,19,19,10,0.933976321285485,4.653925006476614,37.92917916654751
158,7,4,12,10,2,0.7918747018481944,0.7194114445558959,25.88480541498955
181,5,4,4,5,2,0.9517074504345872,2.502842638968299,17.238833422603356
13,2,2,0,3,14,0.7390611790333187,1.690697543673726,11.644093139401958
21,2,3,21,18,5,0.9143313295561059,4.522131614243724,20.633154979624738
147,4,3,17,18,0,0.6894702392425814,0.9322351861271176,18.418970530629124
53,2,1,13,13,6,0.9089288180905464,2.3514924500618486,6.984423586285171
19,3,1,4,2,2,0.7825813612782914,2.3306726841398855,-1.2383284925649498
57,7,4,5,3,4,0.6429997283968969,4.497774878961602,29.954216360850545
25,3,1,23,7,6,0.7093049818222329,1.4697205026843625,4.362704133450933
31,5,2,15,17,6,0.7609098496094259,3.40202934635725,19.83013471854285
81,7,3,21,3,8,0.8997171646657749,1.1048275709950508,17.77538273760441
183,5,3,20,10,0,0.6291930858923803,4.792890713362442,15.164161926019192
23,2,1,11,15,2,0.8638187980370557,3.1685673167252864,8.575851471516952
32,6,4,19,2,8,0.8864054563731374,3.3181552864430164,18.71661851843092
190,1,1,17,6,7,0.8615685479703006,2.451980307472125,8.614926247722913
74,7,4,1,1,1,0.9042678552670222,2.0402722069984502,22.552980299751017
10,4,2,22,0,7,0.6712674464091353,1.4570439327269433,7.703370646518035
54,1,3,20,0,7,0.834841342025215,3.217944892245165,3.080618825803525
52,2,2,22,5,1,0.976457978881552,4.795527854067071,6.924069948725098
148,2,3,12,18,7,0.844313707921815,2.1190592934158134,17.591345463610224
160,1,2,16,6,2,0.8445345387811812,4.474205998979244,8.6822728284864
114,4,1,16,4,6,0.8945758568453075,1.1694934078126236,5.9156013552568085
14,7,2,15,17,12,0.7332816928503436,4.7125670939681035,26.784594845457235
178,7,2,20,12,8,0.8801903605286162,2.0771882775413446,18.17680171326416
156,1,1,17,0,3,0.966493533325286,2.2087724521700554,-0.49948326612660454
110,5,3,7,9,14,0.6043581892101372,2.582790156654477,25.26630172645488
53,3,3,2,8,10,0.9480452164435461,3.732099214764426,17.461547513477026
152,6,1,16,16,5,0.6874473325035436,3.7384404516006584,19.207731390427618
79,5,2,17,0,8,0.78236930948015,2.6581486312384937,11.32538175290522
22,7,2,22,0,10,0.9409391203810552,2.8541880469127117,16.789643523116005
30,3,2,5,6,10,0.9295648509826516,0.6350471949836353,12.788644960545843
191,6,4,7,3,4,0.9567709912504223,1.8693351570124654,20.26040368605384
4,6,3,22,11,11,0.9761667170530104,2.0570768340377423,21.519502507421798
59,6,2,12,15,0,0.7788627827087035,3.014272709265917,16.57934676954469
8,2,3,7,13,2,0.8625455243204028,3.01234895317087,9.584326910939323
12,6,2,18,9,10,0.7561913762104426,3.694549089775429,20.596805376154755
119,4,1,5,13,14,0.7402866869968663,3.726622832981364,18.742130359992892
159,1,1,22,6,8,0.7726381642390678,1.5584482589543736,4.823672602270989
34,7,3,14,3,2,0.8972304539130704,3.965842179971711,20.02983046304695
82,4,3,9,1,10,0.8005762988566212,0.5882160562082692,11.2382378890123
98,1,1,16,17,10,0.9256238697793369,3.7227284807302423,17.03800915370231
127,5,4,0,15,9,0.8980873908784623,0.959274965837404,27.380498349205407
75,5,1,6,8,1,0.6081913844497597,3.7834169378954856,9.001148273440338
105,1,2,12,4,3,0.8520952628424646,2.8720314075578193,6.6945274176820195
49,4,4,2,8,4,0.7746284493234364,2.467645253073915,19.244530508356334
79,1,1,18,7,6,0.7826515956604566,3.6079987539264304,6.167517474878359
185,6,4,14,19,6,0.9273492215479578,0.6636687518625473,33.49463655145829
93,2,4,4,15,8,0.8190431944338707,1.5056164655401025,15.826991367928898
154,7,4,10,19,12,0.9542487293835789,3.273980641104443,34.033514435201184
18,5,3,21,17,7,0.8851222369566761,4.312469329838681,26.22181095470513
96,7,1,17,3,12,0.8211360035056211,2.2149843662530264,9.132429482408343
38,2,3,2,15,14,0.9018151904604415,1.6644266268510068,20.840070359936778
87,6,3,5,3,1,0.6153396203701629,2.8343139610504746,15.75178628420141
88,6,2,2,5,11,0.6108334619312831,3.3004186357407863,16.849338611621388
50,5,2,4,2,7,0.6333397307683408,2.390463641325859,9.543305705567237
8,5,4,8,17,7,0.775026130058857,4.445198071968898,27.24937404567994
169,6,4,18,14,4,0.6941800582507772,2.85547418987006,28.238848030140154
134,3,2,12,7,14,0.9937045177663139,0.6612061440676326,14.409736987815867
69,7,2,5,17,12,0.8169160556045467,1.5037427961778567,23.96007113531908
172,2,1,10,2,2,0.8649662984324633,2.5279116391301653,3.5573115666825994
121,7,4,20,5,8,0.7115280544986786,3.6397648355762002,29.591293255627836
64,2,4,20,14,11,0.7287187634350435,1.4888850970666498,19.810335070427545
157,3,2,13,11,6,0.7341847656564624,4.893158478728395,12.054270251461517
156,4,1,5,4,0,0.8794942820601201,1.9335121618463758,5.559940266382811
139,2,2,5,6,7,0.7894824830757234,2.896160930872648,9.963153854463275
121,7,2,16,14,9,0.8070734610120298,0.5853487312896852,18.577587929389793
65,1,3,10,6,12,0.8368011928637381,4.482008246438619,10.749031673123612
107,6,4,14,12,4,0.9075246624952868,4.049755940863326,30.45126366302359
147,6,1,8,2,5,0.6361478994049913,1.379561019330167,9.17155438851714
137,3,3,20,12,8,0.9107495648875287,4.699565110579293,18.885410151983766
155,2,4,16,2,9,0.825294027550072,1.9212789370883208,9.047167521441693
162,4,2,23,1,14,0.8676381779421029,3.614838297710527,12.516006116410832
172,2,1,6,3,13,0.7310207059363047,4.185393431074699,8.071686389092902
196,6,4,6,16,7,0.7637547347265796,3.834115075567314,30.768020230323913
100,5,2,20,5,13,0.6924663278615681,4.629122528134285,15.086468728588343
82,1,3,0,10,10,0.9917199989669621,4.389236421533188,8.945980655284405
143,3,1,7,5,13,0.7988011890041267,4.975751813412245,10.431065703623995
51,5,4,4,1,13,0.9984307663186391,1.3217513565926549,19.541863222488203
141,7,3,18,16,2,0.7959143912245066,1.8714281055201503,26.980218705661258
83,4,2,7,2,12,0.6879005057536269,3.363016403442335,12.162823749724547
177,5,2,16,11,4,0.8029809586947427,3.7987123365121267,11.139647208093598
198,7,4,18,13,3,0.6158382287196311,2.9057227455006913,33.23198226864641
112,5,2,11,1,13,0.9619079205687805,0.8326776419897671,14.046824919568447
56,4,1,22,4,0,0.9274201004777765,4.287178520601719,2.829233342328521
179,5,4,14,9,4,0.8903282082777139,4.823934602095724,20.946570670640078
165,3,3,3,9,9,0.843930686176984,2.3248257972187765,12.955897947497652
145,6,4,22,8,6,0.8319336934681453,1.5116561676448073,25.211296914746967
186,2,4,11,12,0,0.9986912856317851,0.5869118973293939,12.964977695442334
157,5,3,12,9,3,0.7111989736079751,1.5678456624211337,20.967436978333478
161,3,2,13,5,5,0.9118737461462312,3.6496344867729,8.298904940381838
60,2,3,4,10,10,0.8325619080854629,4.602152244527287,14.23282273022512
120,7,1,21,3,11,0.9903522175035541,0.9208087989429462,13.304335525072734
183,2,2,15,13,8,0.931121273319301,2.9896663422286847,10.820128403186555
138,7,4,6,16,10,0.9994100451958371,3.6298906183032456,35.29241218713868
175,5,2,14,19,7,0.8353299977849785,1.7437136949782088,19.71683304217605
23,3,2,12,1,1,0.681817583017974,3.064536676266359,4.798689236382426
149,6,1,15,9,10,0.8014748142778936,3.718617917025978,15.470544850325556
13,5,2,11,2,2,0.8844444536202298,4.269736594109196,5.126776785913376
101,7,2,6,6,9,0.9097441544726352,2.536249328689914,19.702836639527966
161,4,2,15,6,12,0.6002039956063774,3.865357485135323,15.51895539694597
24,2,4,22,0,4,0.8020108354009177,1.8580233728293236,7.075795890353093
108,5,2,22,7,10,0.6940938319882586,1.4587103604747138,18.50381166547153
11,7,3,12,0,6,0.9499647333019153,1.3429118574080035,16.318736532756933
17,2,2,22,7,2,0.6611621776200914,2.114927293215768,4.398060743439132
196,7,1,2,13,11,0.8665824998299334,0.6614585680498206,15.11798374528058
175,3,2,14,13,6,0.70642487612997,1.7734632694936237,15.252563056444211
25,1,2,2,1,4,0.7426168572857089,3.435002709994527,1.724840468392018
94,5,4,6,7,9,0.976223704302738,3.4156357122206153,21.000482006900853
21,6,3,17,18,5,0.6961792501632318,0.8309921292117106,24.35293603201016
84,5,2,13,9,5,0.6380011047291723,1.7933702768627906,14.973512712305531
140,2,3,17,6,10,0.6277139605776904,3.0630094910506473,12.089493682989994
37,3,1,18,12,10,0.8018460440397849,1.9334846187639627,10.158723921343197
42,7,4,13,14,13,0.8566845929137152,2.3809461088499306,32.81579174697016
145,4,3,19,10,11,0.7309174574283549,3.707648407020938,18.584409973224258
101,6,4,5,13,3,0.8761038967172323,0.5417007325548352,28.583978045000986
48,3,2,7,10,11,0.6244134874292951,1.7437709483979373,14.199386540911602
103,5,1,6,1,7,0.9429338579691507,1.140675097032575,3.2611676746692146
28,4,4,19,1,8,0.9266268838956951,1.0742413224402128,15.373507515938808
41,3,2,17,11,1,0.9941985085568342,4.815680974012611,9.987701995324153
99,1,3,17,14,8,0.9746019923607382,2.19452149203088,9.880684666900812
47,6,1,14,16,10,0.7424788655675713,2.8718986320933793,15.47945838809642
146,2,1,19,13,11,0.7597101536062308,3.8021984918133467,14.868456459834817
105,3,3,21,15,3,0.8983859389913038,0.7135136368702258,13.442372535522976
124,3,3,18,7,5,0.6536331087819932,1.5846018735096425,14.16489923181752
199,1,1,21,16,13,0.7256058840979339,4.244665043046707,12.355323256030212
13,5,4,20,4,6,0.6474163747902593,4.378957759300465,17.086344056066
141,7,1,20,11,3,0.7819545796291325,2.1782791428836092,12.18238394068018
100,7,3,1,5,7,0.8208017119541271,2.186877198432957,20.149120223904372
31,6,4,7,17,12,0.684464187985101,3.9060359469899684,32.96150153623625
130,6,2,20,4,13,0.610652674765642,1.8278160203744112,17.582005194271876
16,2,1,10,5,9,0.8877423327002092,1.0269233651299914,6.196226316965218
137,3,3,17,8,7,0.6080020657704673,1.6589095260826254,12.38771151428322
73,4,2,22,14,0,0.9893610435713425,2.243051292360987,13.80228536967854
166,3,1,12,9,7,0.6886429026969582,0.7349211931779422,10.284136506497624
54,7,1,8,16,9,0.8655600368465164,2.6540611439007864,18.05539040669043
184,2,4,8,18,13,0.7739006904959956,3.830033807477503,22.115911158300186
100,3,3,16,11,11,0.6238695441348429,2.811853150162077,16.448391064181617
109,1,2,6,8,2,0.788873442653787,0.8235290323152813,3.8014043418451813
87,7,1,8,14,4,0.8067042537187199,2.4806733410568134,13.697129543319857
173,3,4,21,13,13,0.9418732832371474,3.690070736192747,20.44554145111307
162,3,2,0,0,9,0.8929396278591591,0.7614349429558547,7.489168643058387
137,7,2,1,16,7,0.6317209899013545,0.7693123537709983,22.25327583928973
8,4,1,3,0,10,0.683665073372906,2.167706314314422,6.86868750368231
7,7,2,13,12,5,0.7247550736859791,1.377337838556691,19.264700824793675
36,1,1,3,7,3,0.6465630745859278,4.706513560887892,8.737413189618037
18,1,4,1,12,14,0.7827596283657963,3.116046216828844,13.062087892489508
3,3,4,7,15,3,0.9937236763450142,1.7929642973265327,17.737858100814215
28,6,2,17,1,11,0.8058451164951046,3.6714952810172785,11.872897969455634
70,4,1,18,12,3,0.8967528673292677,2.18718073111698,9.140352458386596
172,3,3,13,17,5,0.8731751190797384,1.094520399705545,16.5196377469127
149,7,4,19,2,6,0.9399645740368552,1.5675450342961117,25.998019635481533
28,3,1,9,12,12,0.6862893961862437,3.3923627800671907,11.279597214971194
54,2,1,16,18,4,0.9015305046772113,0.7334424769864625,14.158554110819418
182,2,1,7,12,9,0.9525420961222998,1.7271006802162867,12.454294024055699
65,6,2,13,18,13,0.6686039291920971,1.4374016493897859,29.67362362290607
100,4,3,20,3,7,0.7387208879152015,1.405107998044394,17.028583111703433
21,5,2,22,18,6,0.9880407057326246,3.57243085389187,18.228075411127108
13,2,4,7,17,7,0.912315138391917,4.21617612539464,20.749088336411006
57,5,2,4,5,14,0.7130363330150129,3.721399736289164,15.925206267158798
49,1,1,15,18,3,0.8255767078577948,3.405775171102305,12.057759907431192
118,2,2,7,3,7,0.7617304491397915,4.6240329731803875,10.416721662054472
54,2,1,9,3,12,0.7959860705308519,0.7627657119093358,6.291596382821136
138,4,3,7,6,5,0.7420664765562834,1.2536738868930832,14.327747482881595
53,6,2,8,6,2,0.7117324074121363,2.3648308505173947,8.8817129618653
44,5,2,17,15,12,0.8699052165565675,2.176032395767405,23.03605465648369
47,7,2,2,15,7,0.911416726034447,2.3812322133336012,26.082466286034805
53,2,1,16,4,12,0.949582849098938,1.4290470726921771,9.247347044959554
74,2,1,19,14,6,0.6621319869272752,1.1727649201110275,14.411966862244874
46,4,2,14,3,9,0.9291422094580962,2.791369613560676,13.125616801504028
13,4,2,20,12,4,0.7019203297908254,4.676236358309572,12.782956006976015
165,6,3,16,18,10,0.7709345559640203,2.2638625805746266,29.306533678799426
102,5,3,7,6,3,0.9605774743396986,0.6950894635378764,16.166652858987455
24,1,4,1,11,0,0.7818014403930408,3.6777530430028604,5.903574815223553
2,7,3,16,8,9,0.6788254136177265,1.8099720748722872,27.631672976040296
81,6,3,17,16,2,0.6639474620948471,1.6029275328720143,22.662715529365833
100,1,3,4,1,1,0.7891935066608535,1.9591610031408293,1.4879675024906627
142,3,1,8,15,7,0.9050689695906217,3.7571698575854433,12.562573501329931
138,2,3,8,6,13,0.9988820575897205,4.184687240916368,12.977202745703588
163,5,3,1,17,7,0.9149634513723608,3.1462523030253364,29.729428469775858
153,6,2,1,6,11,0.9508047835771414,1.951154391737982,15.585319431519808
131,2,1,18,0,4,0.8991329443739552,1.8971520490277518,-1.2899838283198666
111,5,4,22,2,13,0.9581740403024424,1.0593875745745835,22.11086373863069
102,5,4,2,10,4,0.6305174173255653,4.6998547170583755,21.012953470127837
17,5,3,16,14,14,0.9719726395926582,3.371627295359688,24.638814909379636
12,2,4,13,2,10,0.7585624614902624,0.6213857893513881,12.322543154775664
182,6,4,13,12,3,0.9686456893121779,3.480651928340063,23.787604080553972
116,7,4,13,3,0,0.6302931349837902,2.5121904088707856,22.211205312255462
24,4,3,5,7,0,0.8860971828484543,4.876510833711137,12.613751398707427
29,2,4,2,3,12,0.8942754994680817,4.185809711628831,10.854754181781587
171,5,3,0,17,5,0.998764355719109,1.2709208922475919,22.62333161087419
153,6,2,15,6,14,0.9075421082759255,3.740500034936899,18.969752878318378
122,7,2,3,10,3,0.7530294823262427,2.685047017258685,16.96130160361729
188,3,4,0,3,3,0.8228994206474182,1.3417032365146768,11.568054161213055
90,1,2,16,12,2,0.746620375266636,3.6443295829847706,9.020426544638447
65,5,3,17,8,13,0.6784074581219433,2.963244104124104,20.596705287490227
84,3,2,7,8,8,0.6994009310009094,0.6366824544720673,9.26483315582423
119,4,4,1,18,2,0.6888042137097283,3.4096457773797164,21.151264869493694
156,7,3,17,2,7,0.8195261320652851,3.357441904380983,17.46460781384194
16,7,1,15,11,1,0.9624642538127574,1.1483832247315817,13.239979308330122
175,5,3,9,10,3,0.965090650435359,2.0704447714851177,14.097793546975641
104,7,2,7,19,0,0.6219055110103302,3.1365453683796796,22.612385505074226
92,3,1,11,10,10,0.6319597603807574,1.1245235634802846,10.766958659285045
186,5,3,21,16,4,0.6980476228689374,4.337255200256404,24.274664677302447
27,2,1,15,13,1,0.70202378098779,0.6236872082946671,7.6518185350060355
181,6,1,11,15,10,0.6379556700957004,0.9627683673620973,17.58603971294666
170,3,1,10,9,12,0.7553853364693762,1.0224811393469784,13.323981085420264
187,6,3,19,3,0,0.8350901570765149,2.876482066887748,17.038333255207267
175,2,2,18,9,0,0.8312648802397855,3.2905130547588137,5.797265008993619
162,2,3,0,19,1,0.8173718725034371,2.316833584256689,13.832367703818111
165,6,2,2,11,4,0.7354687699549989,1.7990007245067479,17.75179832281497
134,3,3,11,8,11,0.8825822741266323,4.141928190315008,12.560829468350427
135,6,3,8,14,14,0.9305935763924286,0.8072869267688907,24.50373747221337
153,6,3,20,8,14,0.7385097065909634,1.7613133750975627,25.456919633464615
33,1,2,21,6,8,0.6342141437197848,0.6760201046178684,9.27000668642748
55,3,3,4,11,5,0.7185321004367426,0.562505607348206,15.530576607953066
186,1,1,0,19,11,0.6549474618299611,2.090209491194906,16.194763201379942
7,5,3,9,13,3,0.7869434908908723,1.376706481002194,18.649217827724804
57,7,1,16,15,14,0.6623740605264313,1.7076463467721081,23.450369662459046
126,6,4,3,18,2,0.7851379030631909,4.194262208547357,32.8650998204337
12,5,4,14,2,7,0.6884011569298591,1.2334104331214961,19.5384276159118
16,3,2,18,10,2,0.8954924421849612,4.011050152183104,8.641552723536659
43,6,2,7,19,0,0.6110272963343383,3.537727804158636,17.759727764600278
117,7,4,22,18,3,0.8218985215327702,1.9690048631337471,33.918573797005365
135,5,3,14,7,10,0.6677953099680226,2.959502653293295,17.407434504761785
111,4,3,6,19,12,0.6003967457878508,2.4999602439854245,23.388533721784675
51,2,3,14,7,4,0.9476800352259228,1.0777789197394942,8.136139488671633
160,6,4,7,2,4,0.868611115125627,4.58233394780379,21.67714894650109
75,7,1,22,9,4,0.6395771288202093,3.0632808541359204,14.658308139001383
8,2,2,9,12,7,0.8656289470735422,4.461080206079547,12.67034373714502
45,1,1,17,8,7,0.8446589330950394,4.207219303159806,8.403928757748815
59,5,4,3,5,11,0.7893426748172814,0.8589916638924046,24.886615144590202
132,1,1,14,14,12,0.7677032393702456,1.432717997083036,15.443420642087478
104,7,3,10,15,3,0.954827905166294,1.1536750146867387,24.286461656819547
195,6,3,21,4,14,0.6980592079589805,4.238507897541134,24.14624464126302
157,2,1,2,12,8,0.7593240228053533,4.38100981904841,13.344945277359338
157,2,4,14,18,0,0.7316461651579309,2.875871794137647,16.358149516352594
98,5,1,2,1,4,0.9084804116146534,0.9688013262860311,5.055992392594702
156,6,3,14,5,4,0.9665861224930158,1.1102747834435729,18.66571680466776
79,4,3,5,0,4,0.9399126794960921,4.160969655972203,10.71018613251612
124,4,4,0,14,7,0.9190815721199074,4.681355614381986,19.135828960698504
172,5,1,13,14,8,0.9947159782280331,1.3976405829979552,15.268257140368986
4,6,3,15,13,2,0.878857820164154,0.5501190941247788,23.80049209993966
90,5,3,0,6,8,0.9004215164854135,1.9892880731785005,19.776506566178814
104,6,1,20,4,12,0.9931210158820076,0.6372472534154661,11.96805764548656
137,7,1,16,19,10,0.6027963141596696,4.225887122351171,21.090511646851457
119,7,2,7,15,7,0.853619350574546,2.711805157518132,21.199009873183808
133,1,4,17,16,2,0.8955886127813157,3.388373504433589,11.779804509501313
56,5,4,15,10,1,0.967130821502878,2.35168194261444,22.02044257615761
96,6,1,5,14,14,0.9535377216737371,2.0547839615561685,19.062046759486023
178,4,4,9,19,3,0.9367842724935177,1.4999018588423818,25.633913328927783
75,6,3,9,15,14,0.9783165087766815,3.9673964616716555,27.40477693191678
143,7,1,4,2,12,0.8149516751654831,3.629964129869882,13.337306248081992
32,6,1,11,5,11,0.6027680382339307,2.1232804302323878,10.857572048089558
28,5,1,19,12,1,0.6044217594788038,1.9450226043463232,10.89672021780393
22,1,2,16,0,3,0.8178556222471433,0.5055929539190556,0.34049309509458814
17,1,4,13,13,4,0.7741088955455765,0.785984585204626,11.25489459276907
59,1,2,13,1,1,0.7804980213461794,3.3046498620168565,5.206604056446498
90,1,3,2,1,11,0.7601618948840148,2.8157328960595778,7.998388071301022
199,7,4,11,14,7,0.9670903236364943,2.4566144201826012,32.81619514786382
106,3,2,19,17,0,0.743668140467916,4.223760083607463,16.33658773096349
185,5,1,17,8,2,0.9424907767052333,2.7675419198128095,2.785602836289751
26,2,2,11,2,6,0.9611459175166563,2.23022111633294,5.1600899162286735
25,5,1,1,3,9,0.7998007079995819,1.2256535638624324,7.700984887028761
138,3,2,1,14,0,0.7787752149460353,4.193096036965786,9.927359891902563
45,1,2,16,4,12,0.9044082416861787,3.0931171255453447,5.133885586238257
83,3,2,9,19,10,0.8831886030559529,0.9160698466524078,18.995448797464654
11,4,1,17,19,14,0.7314140466384824,3.4200427909868414,21.524184301601185
181,4,2,21,4,1,0.6410192503698586,2.412818354697845,7.724203157069748
104,7,4,18,9,2,0.7059409600729921,4.151238006145981,28.985933777439556
68,5,4,20,15,13,0.6524114023249196,4.635115686481983,30.338167880265217
95,5,4,0,11,13,0.7178929103106766,3.202096159293107,29.99655438904295
156,2,1,23,13,1,0.7047286262323196,3.792257686910149,7.484949162857587
65,7,1,3,10,1,0.8550845695546854,0.7546588142097457,6.6444879688472795
49,2,4,3,18,11,0.9817984113819118,3.0211495475052077,17.57570028136502
175,4,4,1,5,10,0.8742974929321934,3.8990299025996333,18.05589088810041
52,1,4,18,9,5,0.9706597632258278,2.735429672651467,7.398382420241559
102,3,3,20,19,6,0.9136529034433774,3.170975402769517,18.591692231185522
182,2,4,11,2,5,0.8911510488284693,4.545266835114699,10.595086117983737
188,6,2,9,14,10,0.7656247760853365,1.3914480741403974,18.466556107755256
57,2,3,12,10,5,0.7299178011453474,0.9421092839836035,14.856435895253615
47,1,3,21,1,14,0.9385109489891676,3.607896259127754,6.511419192105057
159,1,1,22,5,8,0.9621572931716021,4.202820074850998,3.3876653829845695
174,5,2,19,16,7,0.7807529974603729,4.327205848621536,19.261753324676107
26,3,1,22,17,13,0.6036252392746577,3.387400236910491,20.890784820034998
114,1,1,14,3,7,0.9170124235625882,4.249460381768616,2.841388958284754
5,7,2,2,8,5,0.7140275361889167,3.6529889257548063,15.870003632769151
84,2,1,22,9,4,0.6039551460067683,0.8931961215805584,6.723785993219323
52,2,2,19,1,8,0.9219954235904488,3.929195785482446,8.256071449899116
105,4,2,12,10,11,0.8069656755267592,1.3071186029764834,15.393722968705438
54,1,1,7,10,1,0.8740842985353876,1.5647420416593776,6.444277708085805
161,6,4,6,10,6,0.965875928457791,2.2759278214939918,26.509424663420877
178,5,1,23,0,5,0.8164695320552422,1.915551798468516,4.647066718204172
166,3,3,7,13,6,0.8012776290315863,1.9474328223631043,15.40011577521223
155,6,1,17,0,11,0.7162648485393054,1.261667858918206,12.80543372451972
15,5,2,8,8,3,0.722077533775981,1.8224197119929497,18.439964682016686
61,2,3,5,0,8,0.9186168264118584,0.588481654891468,5.195842957011143
122,6,2,3,3,6,0.7796116982343748,2.628099260097467,10.697942843608196
21,5,4,14,0,1,0.6654104834432482,3.95865931446413,15.250736364683593
46,2,4,4,18,12,0.6378115056001982,4.380113161511779,17.378359155014852
197,2,3,4,9,3,0.7891680467447117,4.191928515317473,10.21826229438134
134,2,4,6,14,4,0.7859820094470922,2.374059735478009,19.242408415077698
38,2,4,8,19,1,0.8613833112821584,3.786919165237353,15.379429506146847
62,7,1,6,3,9,0.7884269910980563,1.795508483428456,12.484078337946357
86,2,1,8,19,7,0.6573902816536858,0.7500311272292808,18.12390891365369
190,4,4,19,13,0,0.8031211539194054,3.5418718642607,17.270584397934787
78,6,4,9,4,14,0.9627157615544101,3.419582741313827,27.0311393274784
46,5,1,3,14,2,0.663776564648085,4.10733227958294,12.78060047826657
141,4,4,5,14,14,0.8759018563910996,3.2724779301629594,27.905965148807407
3,7,4,23,15,13,0.8375437059862106,1.2060123123826239,37.82847815217277
6,4,2,13,15,0,0.899434290684721,4.339230764225892,15.84613101234942
93,1,4,8,3,14,0.660240109371037,3.3226375460841533,9.115271623281089
8,1,3,0,8,4,0.9766421347623978,4.134243645657518,7.594761273723907
172,1,2,16,0,7,0.8483865711068634,3.9834820416921835,6.368054159667711
108,3,3,12,4,6,0.9388284550764547,1.8403901925128978,13.903334571797842
161,1,4,23,8,8,0.6986427054720943,0.8354883868342357,11.052895247397464
75,5,1,6,19,1,0.8957651557591846,1.294269840903132,13.045225499303953
77,4,2,8,4,11,0.9124122817335676,0.9178805044096283,14.545640945941956
50,5,1,10,3,7,0.7589741089548303,1.5953559443606138,8.854489632456708
11,6,2,2,15,7,0.7535813811533688,2.5678952286169685,21.622109885826646
95,1,1,11,1,13,0.8631185060102997,4.5806477224157724,7.725307787181266
156,7,2,20,15,5,0.6373630727040863,4.4240844016428555,19.523846973242815
70,3,2,2,17,2,0.8942496600870036,3.733699167930776,15.90576298687228
169,6,3,14,1,1,0.6171547039357643,0.6085056179652168,14.574744149031856
16,7,1,20,15,13,0.6762361204483304,2.0362514059424908,22.030523429371264
68,3,3,9,0,7,0.8656575028965469,3.570567919180339,9.009621354224317
99,6,3,0,15,5,0.6393294668367855,1.0806300357758076,25.788173035533795
48,4,1,13,2,3,0.988736836590716,4.104895325071589,4.837213555255485
184,5,2,19,14,4,0.9473584837847603,4.615581559944172,15.413392606301656
64,2,3,5,10,4,0.8505209329626946,2.093470009870215,9.295488067973293
187,5,1,1,9,12,0.92762298226774,3.67629377838725,15.158094350384307
90,1,2,22,16,8,0.9550320194358272,1.16691859700921,11.576202721663085
190,7,3,7,3,12,0.7037902598287273,3.6086740210086212,22.520279761900188
76,2,3,0,16,12,0.9397646351797277,0.5965493552916947,17.787869799855287
139,3,3,3,3,8,0.6779175134550407,1.1784717806499543,12.378399061934656
101,4,2,3,18,7,0.7653369056595262,3.6944665097390152,20.52082149037212
89,4,3,4,0,7,0.8233038524994397,3.7033260029433777,8.340201984379076
18,3,2,19,13,11,0.8855563852296129,3.385232176303297,14.87859936857609
19,1,4,8,10,1,0.6120565270890111,2.6481381097289143,6.931469619886796
55,3,3,22,6,13,0.7162037651112756,3.5370864102737527,15.411529037196646
102,6,4,12,16,2,0.8434076392841561,3.982103592299547,24.12871513836246
118,7,1,17,3,13,0.7429474716596475,4.849167465665347,14.68170489607158
154,7,3,16,9,7,0.9100100222517974,4.498884641968722,24.00077464731835
134,1,1,0,16,12,0.8606608644602864,4.075403911547561,14.410096407119747
4,2,1,21,3,4,0.6937605814894943,3.626408825214678,5.5224254859626
108,3,1,14,18,6,0.6583715918369332,3.0836999544456525,15.918323707851146
115,1,4,1,17,13,0.8516187974348202,1.0427397050836231,19.210241790545467
29,7,2,15,16,7,0.7801869310819031,1.2450057894427682,22.708357538924517
59,2,4,19,5,5,0.6675828164405274,4.1912580230190475,10.774254269559076
125,3,4,21,6,14,0.7305496821273509,4.114908104932493,20.42751852432933
98,4,1,4,5,4,0.7212186993274347,3.265065166880133,7.821659368631923
17,3,3,21,11,7,0.64325278893575,2.4747805972226904,19.47004608738561
107,5,2,18,8,0,0.8187636077060912,0.6171469242062254,11.442748391807894
43,3,1,4,17,0,0.9054594535650217,1.9722962413784475,12.09047327465242
80,5,2,1,1,0,0.8301867555411948,2.3928784590439305,6.693649573842107
194,2,4,6,16,2,0.9305165459749409,2.6861732877803925,15.786387211651022
162,3,2,2,0,9,0.6510274188861725,4.681960693525442,8.749553150688511
8,2,2,16,8,12,0.7742447431288896,0.9891922991006428,11.563714539141223
141,2,3,23,5,11,0.8437660414632396,2.834901139008967,10.319598631523096
